from_seq	to_seq	event	block	trial	reps	appr	stim	tilt	image	cat	response	rt	set_id	sust	type	placebo	approach_tilt
1018	1019	trial	3	41	4	no	p64_test	left	p64_test_left	test	1	1133	181	TRUE	train	FALSE	right
1022	1023	trial	3	42	5	no	p50_test	left	p50_test_left	test	2	1631	181	TRUE	train	FALSE	right
1028	1029	trial	3	43	5	no	a14_test	left	a14_test_left	test	1	789	181	TRUE	train	FALSE	right
1032	1033	trial	3	44	5	yes	p35_control	right	p35_control_right	control	1	1301	181	TRUE	train	FALSE	right
1036	1037	trial	3	45	1	no	p64_test	left	p64_test_left	test	1	1862	181	TRUE	train	FALSE	right
1040	1041	trial	3	46	7	yes	p22_control	right	p22_control_right	control	2	972	181	TRUE	train	FALSE	right
1046	1047	trial	3	47	2	no	p64_test	left	p64_test_left	test	1	1163	181	TRUE	train	FALSE	right
1050	1051	trial	3	48	7	no	p50_test	left	p50_test_left	test	1	1404	181	TRUE	train	FALSE	right
1054	1055	trial	3	49	3	yes	a72_control	right	a72_control_right	control	1	948	181	TRUE	train	FALSE	right
1058	1059	trial	3	50	2	yes	p22_control	right	p22_control_right	control	1	1415	181	TRUE	train	FALSE	right
1062	1063	trial	3	51	4	no	p29_test	left	p29_test_left	test	1	1215	181	TRUE	train	FALSE	right
1066	1067	trial	3	52	4	no	a60_test	left	a60_test_left	test	1	1367	181	TRUE	train	FALSE	right
1070	1071	trial	3	53	6	yes	p64_control	right	p64_control_right	control	1	856	181	TRUE	train	FALSE	right
1074	1075	trial	3	54	0	yes	a14_control	right	a14_control_right	control	1	2298	181	TRUE	train	FALSE	right
1078	1079	trial	3	55	4	yes	a33_control	right	a33_control_right	control	2	2061	181	TRUE	train	FALSE	right
1084	1085	trial	3	56	5	yes	p22_control	right	p22_control_right	control	1	962	181	TRUE	train	FALSE	right
1088	1089	trial	3	57	2	no	p22_test	left	p22_test_left	test	1	1004	181	TRUE	train	FALSE	right
1092	1093	trial	3	58	2	yes	a70_control	right	a70_control_right	control	1	745	181	TRUE	train	FALSE	right
1096	1097	trial	3	59	4	no	p50_test	left	p50_test_left	test	1	939	181	TRUE	train	FALSE	right
1100	1101	trial	3	60	5	no	a72_test	left	a72_test_left	test	1	1235	181	TRUE	train	FALSE	right
1104	1105	trial	3	61	3	yes	a14_control	right	a14_control_right	control	1	1704	181	FALSE	train	FALSE	right
1109	1110	trial	3	62	4	yes	a70_control	right	a70_control_right	control	1	971	181	FALSE	train	FALSE	right
1114	1115	trial	3	63	2	no	a33_test	left	a33_test_left	test	1	801	181	TRUE	train	FALSE	right
1118	1119	trial	3	64	5	no	p22_test	left	p22_test_left	test	1	1183	181	TRUE	train	FALSE	right
1122	1123	trial	3	65	6	no	p35_test	left	p35_test_left	test	1	1704	181	TRUE	train	FALSE	right
1126	1127	trial	3	66	4	yes	p35_control	right	p35_control_right	control	2	1178	181	TRUE	train	FALSE	right
1132	1133	trial	3	67	4	no	a72_test	left	a72_test_left	test	1	705	181	TRUE	train	FALSE	right
1136	1137	trial	3	68	0	no	p22_test	left	p22_test_left	test	1	796	181	TRUE	train	FALSE	right
1140	1141	trial	3	69	0	no	p64_test	left	p64_test_left	test	1	893	181	TRUE	train	FALSE	right
1144	1145	trial	3	70	3	yes	a33_control	right	a33_control_right	control	1	972	181	TRUE	train	FALSE	right
1148	1149	trial	3	71	1	yes	p50_control	right	p50_control_right	control	1	782	181	TRUE	train	FALSE	right
1152	1153	trial	3	72	6	yes	a27_control	right	a27_control_right	control	1	1132	181	TRUE	train	FALSE	right
1156	1157	trial	3	73	7	no	p35_test	left	p35_test_left	test	1	816	181	TRUE	train	FALSE	right
1160	1161	trial	3	74	1	yes	a27_control	right	a27_control_right	control	1	2054	181	TRUE	train	FALSE	right
1164	1165	trial	3	75	7	no	p42_test	left	p42_test_left	test	1	923	181	TRUE	train	FALSE	right
1168	1169	trial	3	76	5	no	a70_test	left	a70_test_left	test	1	1059	181	TRUE	train	FALSE	right
1172	1173	trial	3	77	3	yes	p22_control	right	p22_control_right	control	2	747	181	TRUE	train	FALSE	right
1178	1179	trial	3	78	5	yes	a60_control	right	a60_control_right	control	2	958	181	FALSE	train	FALSE	right
1183	1184	trial	3	79	1	yes	p22_control	right	p22_control_right	control	1	670	181	TRUE	train	FALSE	right
1187	1188	trial	3	80	5	no	a27_test	left	a27_test_left	test	1	766	181	TRUE	train	FALSE	right
1191	1192	trial	3	81	6	no	a27_test	left	a27_test_left	test	1	795	181	TRUE	train	FALSE	right
1195	1196	trial	3	82	2	yes	p29_control	right	p29_control_right	control	1	638	181	TRUE	train	FALSE	right
1199	1200	trial	3	83	3	yes	a27_control	right	a27_control_right	control	1	968	181	TRUE	train	FALSE	right
1203	1204	trial	3	84	3	no	p64_test	left	p64_test_left	test	1	1408	181	TRUE	train	FALSE	right
1207	1208	trial	3	85	4	no	a27_test	left	a27_test_left	test	1	741	181	TRUE	train	FALSE	right
1211	1212	trial	3	86	2	no	p29_test	left	p29_test_left	test	1	947	181	TRUE	train	FALSE	right
1215	1216	trial	3	87	5	yes	p64_control	right	p64_control_right	control	1	873	181	TRUE	train	FALSE	right
1219	1220	trial	3	88	2	no	a70_test	left	a70_test_left	test	1	756	181	TRUE	train	FALSE	right
1223	1224	trial	3	89	4	yes	a27_control	right	a27_control_right	control	1	1227	181	TRUE	train	FALSE	right
1227	1228	trial	3	90	0	yes	a70_control	right	a70_control_right	control	1	703	181	TRUE	train	FALSE	right
1231	1232	trial	3	91	6	yes	a72_control	right	a72_control_right	control	1	792	181	TRUE	train	FALSE	right
1235	1236	trial	3	92	2	no	p35_test	left	p35_test_left	test	1	1617	181	TRUE	train	FALSE	right
1239	1240	trial	3	93	6	yes	a70_control	right	a70_control_right	control	1	911	181	TRUE	train	FALSE	right
1243	1244	trial	3	94	0	yes	a27_control	right	a27_control_right	control	1	1689	181	TRUE	train	FALSE	right
1247	1248	trial	3	95	1	no	a14_test	left	a14_test_left	test	1	767	181	TRUE	train	FALSE	right
12	13	trial	0	0	2	yes	practice_test	right	practice_test_right	test	1	1357	182	TRUE	practice	TRUE	right
16	17	trial	0	1	2	no	practice_test	left	practice_test_left	test	1	629	182	TRUE	practice	TRUE	right
20	21	trial	0	2	2	no	practice_control	left	practice_control_left	control	1	571	182	TRUE	practice	TRUE	right
24	25	trial	0	3	0	yes	practice_test	right	practice_test_right	test	1	440	182	TRUE	practice	TRUE	right
28	29	trial	0	4	0	no	practice_control	left	practice_control_left	control	1	549	182	TRUE	practice	TRUE	right
32	33	trial	0	5	0	no	practice_test	left	practice_test_left	test	1	702	182	TRUE	practice	TRUE	right
36	37	trial	0	6	0	yes	practice_control	right	practice_control_right	control	1	420	182	TRUE	practice	TRUE	right
40	41	trial	0	7	1	yes	practice_control	right	practice_control_right	control	1	389	182	TRUE	practice	TRUE	right
44	45	trial	0	8	1	no	practice_test	left	practice_test_left	test	1	604	182	TRUE	practice	TRUE	right
48	49	trial	0	9	1	no	practice_control	left	practice_control_left	control	1	604	182	TRUE	practice	TRUE	right
52	53	trial	0	10	1	yes	practice_test	right	practice_test_right	test	1	566	182	TRUE	practice	TRUE	right
56	57	trial	0	11	2	yes	practice_control	right	practice_control_right	control	1	796	182	TRUE	practice	TRUE	right
64	65	trial	1	0	1	no	a54_control	left	a54_control_left	control	1	878	182	TRUE	assess	TRUE	right
68	69	trial	1	1	1	no	a30_test	left	a30_test_left	test	1	679	182	TRUE	assess	TRUE	right
72	73	trial	1	2	1	no	a54_test	left	a54_test_left	test	1	613	182	TRUE	assess	TRUE	right
76	77	trial	1	3	0	no	p55_control	left	p55_control_left	control	2	877	182	FALSE	assess	TRUE	right
81	82	trial	1	4	0	no	a71_control	left	a71_control_left	control	1	898	182	TRUE	assess	TRUE	right
85	86	trial	1	5	0	no	p6_control	left	p6_control_left	control	1	646	182	TRUE	assess	TRUE	right
89	90	trial	1	6	1	yes	p3_control	right	p3_control_right	control	1	664	182	TRUE	assess	TRUE	right
93	94	trial	1	7	1	no	p14_test	left	p14_test_left	test	1	595	182	TRUE	assess	TRUE	right
97	98	trial	1	8	0	no	p55_test	left	p55_test_left	test	1	835	182	TRUE	assess	TRUE	right
101	102	trial	1	9	1	yes	p55_test	right	p55_test_right	test	1	519	182	TRUE	assess	TRUE	right
105	106	trial	1	10	0	yes	a71_control	right	a71_control_right	control	1	1030	182	TRUE	assess	TRUE	right
109	110	trial	1	11	1	no	p55_test	left	p55_test_left	test	1	980	182	TRUE	assess	TRUE	right
113	114	trial	1	12	0	yes	p55_control	right	p55_control_right	control	1	913	182	TRUE	assess	TRUE	right
117	118	trial	1	13	0	no	p3_control	left	p3_control_left	control	1	704	182	TRUE	assess	TRUE	right
121	122	trial	1	14	1	yes	a54_control	right	a54_control_right	control	2	1245	182	TRUE	assess	TRUE	right
127	128	trial	1	15	1	yes	a30_control	right	a30_control_right	control	1	810	182	TRUE	assess	TRUE	right
131	132	trial	1	16	1	yes	p14_test	right	p14_test_right	test	1	707	182	TRUE	assess	TRUE	right
135	136	trial	1	17	1	no	a71_test	left	a71_test_left	test	1	726	182	TRUE	assess	TRUE	right
139	140	trial	1	18	1	no	p14_control	left	p14_control_left	control	1	840	182	TRUE	assess	TRUE	right
143	144	trial	1	19	1	no	a71_control	left	a71_control_left	control	1	846	182	TRUE	assess	TRUE	right
147	148	trial	1	20	1	yes	p14_control	right	p14_control_right	control	1	545	182	TRUE	assess	TRUE	right
151	152	trial	1	21	0	yes	p14_test	right	p14_test_right	test	1	512	182	TRUE	assess	TRUE	right
155	156	trial	1	22	0	no	a54_test	left	a54_test_left	test	1	1004	182	TRUE	assess	TRUE	right
159	160	trial	1	23	1	yes	p6_control	right	p6_control_right	control	1	939	182	TRUE	assess	TRUE	right
163	164	trial	1	24	0	yes	a30_test	right	a30_test_right	test	1	744	182	TRUE	assess	TRUE	right
167	168	trial	1	25	1	yes	p3_test	right	p3_test_right	test	1	654	182	TRUE	assess	TRUE	right
171	172	trial	1	26	0	no	a71_test	left	a71_test_left	test	1	924	182	TRUE	assess	TRUE	right
175	176	trial	1	27	0	yes	a30_control	right	a30_control_right	control	2	873	182	FALSE	assess	TRUE	right
180	181	trial	1	28	1	no	a31_control	left	a31_control_left	control	1	796	182	TRUE	assess	TRUE	right
184	185	trial	1	29	1	yes	a31_control	right	a31_control_right	control	1	660	182	TRUE	assess	TRUE	right
188	189	trial	1	30	1	yes	p6_test	right	p6_test_right	test	1	580	182	TRUE	assess	TRUE	right
192	193	trial	1	31	1	yes	a71_control	right	a71_control_right	control	1	761	182	TRUE	assess	TRUE	right
196	197	trial	1	32	0	yes	a71_test	right	a71_test_right	test	1	697	182	TRUE	assess	TRUE	right
200	201	trial	1	33	1	no	a31_test	left	a31_test_left	test	1	767	182	TRUE	assess	TRUE	right
204	205	trial	1	34	0	no	p14_test	left	p14_test_left	test	1	1019	182	TRUE	assess	TRUE	right
208	209	trial	1	35	1	no	p55_control	left	p55_control_left	control	1	1483	182	TRUE	assess	TRUE	right
212	213	trial	1	36	0	yes	p3_test	right	p3_test_right	test	1	615	182	TRUE	assess	TRUE	right
216	217	trial	1	37	1	no	p6_control	left	p6_control_left	control	1	868	182	TRUE	assess	TRUE	right
220	221	trial	1	38	0	yes	p14_control	right	p14_control_right	control	1	911	182	TRUE	assess	TRUE	right
224	225	trial	1	39	1	no	p3_control	left	p3_control_left	control	1	1108	182	TRUE	assess	TRUE	right
228	229	trial	1	40	1	yes	a30_test	right	a30_test_right	test	1	554	182	TRUE	assess	TRUE	right
232	233	trial	1	41	1	yes	a31_test	right	a31_test_right	test	1	860	182	TRUE	assess	TRUE	right
236	237	trial	1	42	0	yes	a31_test	right	a31_test_right	test	1	985	182	TRUE	assess	TRUE	right
240	241	trial	1	43	1	no	p3_test	left	p3_test_left	test	1	735	182	TRUE	assess	TRUE	right
244	245	trial	1	44	0	no	a31_control	left	a31_control_left	control	1	844	182	TRUE	assess	TRUE	right
248	249	trial	1	45	0	yes	a54_control	right	a54_control_right	control	1	1093	182	TRUE	assess	TRUE	right
252	253	trial	1	46	1	yes	a71_test	right	a71_test_right	test	1	623	182	TRUE	assess	TRUE	right
256	257	trial	1	47	1	no	a30_control	left	a30_control_left	control	1	1607	182	TRUE	assess	TRUE	right
260	261	trial	1	48	0	yes	p3_control	right	p3_control_right	control	1	833	182	TRUE	assess	TRUE	right
264	265	trial	1	49	1	no	p6_test	left	p6_test_left	test	1	1166	182	TRUE	assess	TRUE	right
268	269	trial	1	50	1	yes	a54_test	right	a54_test_right	test	1	1404	182	TRUE	assess	TRUE	right
272	273	trial	1	51	0	no	a31_test	left	a31_test_left	test	1	1894	182	TRUE	assess	TRUE	right
276	277	trial	1	52	0	yes	a31_control	right	a31_control_right	control	1	1135	182	TRUE	assess	TRUE	right
280	281	trial	1	53	0	yes	p55_test	right	p55_test_right	test	1	1091	182	TRUE	assess	TRUE	right
284	285	trial	1	54	0	yes	p6_test	right	p6_test_right	test	1	604	182	TRUE	assess	TRUE	right
288	289	trial	1	55	0	no	a54_control	left	a54_control_left	control	1	706	182	TRUE	assess	TRUE	right
292	293	trial	1	56	0	no	p14_control	left	p14_control_left	control	1	1691	182	TRUE	assess	TRUE	right
296	297	trial	1	57	0	no	a30_control	left	a30_control_left	control	1	689	182	TRUE	assess	TRUE	right
300	301	trial	1	58	0	no	p3_test	left	p3_test_left	test	1	754	182	TRUE	assess	TRUE	right
304	305	trial	1	59	0	no	p6_test	left	p6_test_left	test	1	624	182	TRUE	assess	TRUE	right
308	309	trial	1	60	0	yes	a54_test	right	a54_test_right	test	1	747	182	FALSE	assess	TRUE	right
313	314	trial	1	61	0	no	a30_test	left	a30_test_left	test	1	733	182	TRUE	assess	TRUE	right
317	318	trial	1	62	0	yes	p6_control	right	p6_control_right	control	1	1006	182	TRUE	assess	TRUE	right
321	322	trial	1	63	1	yes	p55_control	right	p55_control_right	control	1	1997	182	TRUE	assess	TRUE	right
329	330	trial	2	0	6	yes	p39_control	right	p39_control_right	control	1	779	182	TRUE	train	FALSE	right
333	334	trial	2	1	1	yes	a66_control	right	a66_control_right	control	1	612	182	TRUE	train	FALSE	right
337	338	trial	2	2	6	no	p39_test	left	p39_test_left	test	1	595	182	TRUE	train	FALSE	right
341	342	trial	2	3	6	yes	a43_control	right	a43_control_right	control	1	916	182	TRUE	train	FALSE	right
345	346	trial	2	4	4	yes	a58_control	right	a58_control_right	control	1	610	182	TRUE	train	FALSE	right
349	350	trial	2	5	3	yes	p73_control	right	p73_control_right	control	1	704	182	TRUE	train	FALSE	right
353	354	trial	2	6	2	no	p18_test	left	p18_test_left	test	1	1059	182	TRUE	train	FALSE	right
357	358	trial	2	7	2	yes	p39_control	right	p39_control_right	control	1	776	182	TRUE	train	FALSE	right
361	362	trial	2	8	2	yes	a24_control	right	a24_control_right	control	1	751	182	TRUE	train	FALSE	right
365	366	trial	2	9	6	yes	a58_control	right	a58_control_right	control	1	651	182	TRUE	train	FALSE	right
369	370	trial	2	10	6	no	a43_test	left	a43_test_left	test	1	818	182	TRUE	train	FALSE	right
373	374	trial	2	11	4	yes	p48_control	right	p48_control_right	control	2	758	182	FALSE	train	FALSE	right
378	379	trial	2	12	5	yes	a58_control	right	a58_control_right	control	2	734	182	TRUE	train	FALSE	right
384	385	trial	2	13	4	yes	p43_control	right	p43_control_right	control	1	599	182	TRUE	train	FALSE	right
388	389	trial	2	14	0	yes	p49_control	right	p49_control_right	control	1	621	182	TRUE	train	FALSE	right
392	393	trial	2	15	3	no	a41_test	left	a41_test_left	test	1	892	182	TRUE	train	FALSE	right
396	397	trial	2	16	3	yes	a43_control	right	a43_control_right	control	1	1375	182	TRUE	train	FALSE	right
400	401	trial	2	17	1	no	p43_test	left	p43_test_left	test	2	778	182	FALSE	train	FALSE	right
405	406	trial	2	18	6	no	a66_test	left	a66_test_left	test	1	1299	182	TRUE	train	FALSE	right
409	410	trial	2	19	1	yes	p49_control	right	p49_control_right	control	2	844	182	FALSE	train	FALSE	right
414	415	trial	2	20	5	no	a58_test	left	a58_test_left	test	1	805	182	TRUE	train	FALSE	right
418	419	trial	2	21	5	yes	a24_control	right	a24_control_right	control	1	683	182	TRUE	train	FALSE	right
422	423	trial	2	22	7	no	p48_test	left	p48_test_left	test	1	740	182	TRUE	train	FALSE	right
426	427	trial	2	23	6	yes	p49_control	right	p49_control_right	control	1	790	182	TRUE	train	FALSE	right
430	431	trial	2	24	0	yes	p18_control	right	p18_control_right	control	1	678	182	TRUE	train	FALSE	right
434	435	trial	2	25	6	no	p43_test	left	p43_test_left	test	1	679	182	TRUE	train	FALSE	right
438	439	trial	2	26	7	yes	p39_control	right	p39_control_right	control	1	779	182	TRUE	train	FALSE	right
442	443	trial	2	27	1	no	a41_test	left	a41_test_left	test	1	947	182	TRUE	train	FALSE	right
446	447	trial	2	28	5	no	p43_test	left	p43_test_left	test	1	720	182	TRUE	train	FALSE	right
450	451	trial	2	29	3	no	p43_test	left	p43_test_left	test	1	1081	182	TRUE	train	FALSE	right
454	455	trial	2	30	6	yes	a66_control	right	a66_control_right	control	1	933	182	TRUE	train	FALSE	right
458	459	trial	2	31	0	no	a58_test	left	a58_test_left	test	1	792	182	TRUE	train	FALSE	right
462	463	trial	2	32	4	no	a17_test	left	a17_test_left	test	1	777	182	TRUE	train	FALSE	right
466	467	trial	2	33	5	yes	p48_control	right	p48_control_right	control	1	840	182	TRUE	train	FALSE	right
470	471	trial	2	34	4	yes	a66_control	right	a66_control_right	control	1	904	182	TRUE	train	FALSE	right
474	475	trial	2	35	0	yes	a41_control	right	a41_control_right	control	1	774	182	TRUE	train	FALSE	right
478	479	trial	2	36	3	no	p39_test	left	p39_test_left	test	1	962	182	TRUE	train	FALSE	right
482	483	trial	2	37	4	no	a66_test	left	a66_test_left	test	1	942	182	TRUE	train	FALSE	right
486	487	trial	2	38	6	no	p18_test	left	p18_test_left	test	1	1091	182	TRUE	train	FALSE	right
490	491	trial	2	39	5	no	p48_test	left	p48_test_left	test	2	828	182	TRUE	train	FALSE	right
496	497	trial	2	40	0	yes	a17_control	right	a17_control_right	control	1	945	182	TRUE	train	FALSE	right
500	501	trial	2	41	4	no	a24_test	left	a24_test_left	test	1	773	182	TRUE	train	FALSE	right
504	505	trial	2	42	5	yes	a17_control	right	a17_control_right	control	2	716	182	TRUE	train	FALSE	right
510	511	trial	2	43	3	yes	p49_control	right	p49_control_right	control	1	726	182	TRUE	train	FALSE	right
514	515	trial	2	44	6	yes	p48_control	right	p48_control_right	control	2	859	182	FALSE	train	FALSE	right
519	520	trial	2	45	1	no	a58_test	left	a58_test_left	test	1	735	182	TRUE	train	FALSE	right
523	524	trial	2	46	7	yes	p43_control	right	p43_control_right	control	1	677	182	TRUE	train	FALSE	right
527	528	trial	2	47	5	no	p18_test	left	p18_test_left	test	1	871	182	TRUE	train	FALSE	right
531	532	trial	2	48	4	yes	p39_control	right	p39_control_right	control	1	816	182	TRUE	train	FALSE	right
535	536	trial	2	49	7	yes	a24_control	right	a24_control_right	control	1	926	182	TRUE	train	FALSE	right
539	540	trial	2	50	3	yes	a17_control	right	a17_control_right	control	1	613	182	FALSE	train	FALSE	right
546	547	trial	2	51	0	yes	a58_control	right	a58_control_right	control	1	464	182	TRUE	train	FALSE	right
550	551	trial	2	52	1	no	p39_test	left	p39_test_left	test	1	968	182	TRUE	train	FALSE	right
554	555	trial	2	53	4	no	a58_test	left	a58_test_left	test	1	996	182	TRUE	train	FALSE	right
558	559	trial	2	54	4	yes	a43_control	right	a43_control_right	control	1	1292	182	TRUE	train	FALSE	right
562	563	trial	2	55	3	no	a58_test	left	a58_test_left	test	1	788	182	TRUE	train	FALSE	right
566	567	trial	2	56	4	yes	a17_control	right	a17_control_right	control	1	846	182	TRUE	train	FALSE	right
570	571	trial	2	57	0	yes	p39_control	right	p39_control_right	control	1	1519	182	TRUE	train	FALSE	right
574	575	trial	2	58	0	yes	a43_control	right	a43_control_right	control	1	796	182	TRUE	train	FALSE	right
578	579	trial	2	59	5	no	p49_test	left	p49_test_left	test	1	793	182	TRUE	train	FALSE	right
582	583	trial	2	60	3	yes	p48_control	right	p48_control_right	control	1	829	182	TRUE	train	FALSE	right
586	587	trial	2	61	7	yes	a58_control	right	a58_control_right	control	1	1084	182	TRUE	train	FALSE	right
590	591	trial	2	62	0	yes	p43_control	right	p43_control_right	control	1	587	182	TRUE	train	FALSE	right
