block_type	cat	stim	trial_type	response	rt	id	modality	label	fb_response	fb_rt	fb_id	block	trial	attempt	time_start	time_fix	time_stimulus_show	time_response	time_extend_incorrect	time_log	sn	logger_sn	logger_time	participation_id	UserID	RunID	rel_time
train	control	nobrand_p_7_control	go	1	866.225	32	keydown	go_down	NA	NA	NA	1	165	0	577891.845	578406.82	579122.86	580005.73	NA	580069.62	NA	185	580069.71	6594639	115257	6594775	535429.755
train	control	nanjing_a_10_control	go	1	513.035	32	keydown	go_down	NA	NA	NA	1	166	0	580070.88	580854.61	581736.445	582266.21	NA	582340.35	NA	186	582340.45	6594639	115257	6594775	537700.495
train	control	nobrand_p_6_control	go	1	514.265	32	keydown	go_down	NA	NA	NA	1	167	0	582341.615	583185.935	583802.3	584333.455	NA	584405.98	NA	187	584406.05	6594639	115257	6594776	539766.095
train	test	liqun_p_4_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	168	0	584407.19	585134.225	585867.135	586866.09	NA	587865.175	NA	188	587865.255	6594639	115257	6594777	543225.3
train	control	nobrand_a_8_control	go	1	555.33	32	keydown	go_down	NA	NA	NA	1	169	0	587866.455	588731.045	589630.245	590202.675	NA	590284.95	NA	189	590285.03	6594639	115257	6594777	545645.075
train	test	liqun_p_4_test	go	1	571.76	32	keydown	go_down	NA	NA	NA	1	170	0	590286.335	590912.52	591812.115	592400.645	NA	592463.295	NA	190	592463.365	6594639	115257	6594778	547823.41
train	test	liqun_p_4_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	171	0	592464.485	593127.265	594009.99	595008.925	NA	596008.12	NA	191	596008.205	6594639	115257	6594779	551368.25
train	control	nobrand_p_6_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	172	0	596009.33	596907.31	597589.975	598589.16	NA	599588.21	NA	192	599588.305	6594639	115257	6594780	554948.35
train	control	nobrand_a_5_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	173	0	599589.42	600170.995	601003.66	602002.89	NA	603001.89	NA	193	603002.01	6594639	115257	6594781	558362.055
train	control	liqun_p_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	174	0	603003.155	603984.3	604783.78	605782.84	NA	606782.02	NA	194	606782.105	6594639	115257	6594782	562142.15
train	test	nobrand_a_8_test	go	1	865.17	32	keydown	go_down	NA	NA	NA	1	175	0	606783.235	607331.625	607864.38	608746.18	NA	608820.315	NA	195	608820.385	6594639	115257	6594782	564180.43
train	test	nobrand_a_8_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	176	0	608821.54	609579.57	610162.635	611161.495	NA	612160.68	NA	196	612160.765	6594639	115257	6594783	567520.81
train	control	nobrand_a_8_control	go	1	546.95	32	keydown	go_down	NA	NA	NA	1	177	0	612161.915	613126.48	613975.68	614539.25	NA	614605.74	NA	197	614605.81	6594639	115257	6594784	569965.855
train	test	nanjing_a_10_test	go	1	610.46	32	keydown	go_down	NA	NA	NA	1	178	0	614606.98	615541.205	616140.305	616767.42	NA	616854.5	NA	198	616854.565	6594639	115257	6594784	572214.61
train	test	zhonghua_a_2_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	179	0	616855.75	617472.685	618105.71	619104.55	NA	620103.63	NA	199	620103.725	6594639	115257	6594785	575463.77
